,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ano,fator_nome,total_fatores,fator_humano,fator_operacional,fator_material,fator_metereologico,fator_outro
60,41552,41552,41552,41552,41552,ACIDENTE,-10.1025,-65.2261111111,NOVA MAMORÉ,RO,BRASIL,****,14/06/2010,14:25:00,SIM,FINALIZADA,A-084/CENIPA/2012,SIM,2012-08-29,9,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,INSTRUÇÃO,OUTRO FATOR,PLANEJAMENTO GERENCIAL,SUPERVISÃO GERENCIAL",6,0,5,0,0,1
61,41578,41578,41578,41578,41578,INCIDENTE GRAVE,-14.69083,-52.34917,NOVA XAVANTINA,MT,BRASIL,SWXV,15/06/2010,20:45:00,SIM,FINALIZADA,IG-530/CENIPA/2018,SIM,2019-03-11,1,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,ATENÇÃO,ATITUDE,COORDENAÇÃO DE CABINE,ESQUECIMENTO DO PILOTO,JULGAMENTO DE PILOTAGEM",6,2,4,0,0,0
62,41749,41749,41749,41749,41749,ACIDENTE,-8.1263888889,-34.9227777778,RECIFE,PE,BRASIL,SBRF,04/07/2010,20:20:00,SIM,FINALIZADA,A-021/CENIPA/2011,SIM,2011-06-30,1,1,SIM,2010,"ATENÇÃO,ESTADO EMOCIONAL,INSTRUÇÃO,MOTIVAÇÃO,PERCEPÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO",7,4,3,0,0,0
63,41750,41750,41750,41750,41750,ACIDENTE,-22.9875,-43.37,RIO DE JANEIRO,RJ,BRASIL,SBJR,12/07/2010,19:53:00,SIM,FINALIZADA,A-133/CENIPA/2011,SIM,2011-12-21,3,1,NÃO,2010,"ATENÇÃO,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,ESTRESSE,FADIGA,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO GERENCIAL,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",10,6,4,0,0,0
64,41751,41751,41751,41751,41751,ACIDENTE,-22.8597222222,-46.0375,CAMANDUCAIA,MG,BRASIL,****,10/07/2010,18:20:00,SIM,FINALIZADA,A-132/CENIPA/2011,SIM,2011-12-21,9,1,NÃO,2010,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
65,41789,41789,41789,41789,41789,ACIDENTE,-2.5236111111,-44.1241666667,PAÇO DO LUMIAR,MA,BRASIL,****,10/07/2010,13:39:00,SIM,FINALIZADA,A-074/CENIPA/2011,SIM,2011-08-29,4,1,NÃO,2010,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
66,41829,41829,41829,41829,41829,ACIDENTE,23.3316666667,-46.9436111111,JUNDIAÍ,SP,BRASIL,SBJD,29/06/2010,19:20:00,SIM,FINALIZADA,A-506/CENIPA/2015,SIM,2015-07-21,2,1,SIM,2010,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",7,0,7,0,0,0
67,41832,41832,41832,41832,41832,INCIDENTE GRAVE,***,***,RONDONÓPOLIS,MT,BRASIL,****,05/07/2010,22:00:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
68,41834,41834,41834,41834,41834,INCIDENTE GRAVE,-25.1877777778,-50.1444444444,PONTA GROSSA,PR,BRASIL,SSZW,10/07/2010,20:35:00,SIM,FINALIZADA,IG-083/CENIPA/2011,SIM,2011-09-23,5,1,NÃO,2010,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
69,41837,41837,41837,41837,41837,INCIDENTE,-7.97583,-34.83833,OLINDA,PE,BRASIL,****,11/07/2010,11:50:00,SIM,FINALIZADA,I-036/CENIPA/2011,SIM,2011-07-21,8,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM",4,1,2,0,1,0
70,41850,41850,41850,41850,41850,INCIDENTE GRAVE,-10.29,-48.3577777778,PALMAS,TO,BRASIL,SBPJ,15/07/2010,17:00:00,SIM,FINALIZADA,I-022/CENIPA/2011,SIM,2011-06-30,1,1,NÃO,2010,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
71,41898,41898,41898,41898,41898,INCIDENTE GRAVE,-28.2922222222,-54.1694444444,SANTO ÂNGELO,RS,BRASIL,****,27/06/2010,17:45:00,SIM,FINALIZADA,IG-562/CENIPA/2016,SIM,2017-05-26,2,1,NÃO,2010,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,CULTURA ORGANIZACIONAL,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",8,3,4,0,1,0
72,41900,41900,41900,41900,41900,ACIDENTE,-21.4513888889,-49.4377777778,NOVO HORIZONTE,SP,BRASIL,****,16/07/2010,19:20:00,SIM,FINALIZADA,A-035/CENIPA/2013,SIM,2013-12-12,3,1,NÃO,2010,"INFLUÊNCIA DO MEIO AMBIENTE,OUTRO FATOR,PROJETO",3,1,0,1,0,1
73,41916,41916,41916,41916,41916,ACIDENTE,-15.8952777778,-55.4447222222,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,18/07/2010,16:00:00,SIM,FINALIZADA,A-510/CENIPA/2018,SIM,2018-07-27,0,1,NÃO,2010,"ATITUDE,COMUNICAÇÃO,CONDIÇÕES METEOROLÓGICAS ADVERSAS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",8,3,4,0,1,0
74,41917,41917,41917,41917,41917,ACIDENTE,-15.8538888889,-47.8063888889,BRASÍLIA,DF,BRASIL,SSGP,19/07/2010,18:30:00,SIM,FINALIZADA,A-037/CENIPA/2011,SIM,2011-07-21,1,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM",3,1,2,0,0,0
75,41960,41960,41960,41960,41960,ACIDENTE,-10.19250,-48.17917,PALMAS,TO,BRASIL,****,20/07/2010,15:00:00,SIM,FINALIZADA,A-581/CENIPA/2014,SIM,2014-09-29,1,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,POUCA EXPERIÊNCIA DO PILOTO",6,0,6,0,0,0
76,42001,42001,42001,42001,42001,ACIDENTE,-23.2980555556,-47.6919444444,BOITUVA,SP,BRASIL,SDOI,24/07/2010,18:00:00,SIM,FINALIZADA,A-516/CENIPA/2015,SIM,2015-06-06,1,1,SIM,2010,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",5,0,4,0,1,0
77,42071,42071,42071,42071,42071,ACIDENTE,-0.3061111111,-50.3941666667,AFUÁ,PA,BRASIL,****,24/07/2010,10:15:00,SIM,FINALIZADA,A-084/CENIPA/2011,SIM,2011-09-23,6,1,NÃO,2010,"MANUTENÇÃO DE AERONAVE,PLANEJAMENTO GERENCIAL,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
78,42250,42250,42250,42250,42250,ACIDENTE,-22.9102777778,-43.1627777778,RIO DE JANEIRO,RJ,BRASIL,SBRJ,12/08/2010,12:26:00,SIM,FINALIZADA,A-001/CENIPA/2012,SIM,2012-02-22,19,1,SIM,2010,"ATENÇÃO,ATITUDE,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,DINÂMICA DE EQUIPE,ESQUECIMENTO DO PILOTO,ESTADO EMOCIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,MOTIVAÇÃO,ORGANIZAÇÃO DO TRABALHO,PERCEPÇÃO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",19,12,7,0,0,0
79,42251,42251,42251,42251,42251,INCIDENTE GRAVE,-16.43944,-51.77417,PIRANHAS,GO,BRASIL,****,05/08/2010,17:00:00,SIM,FINALIZADA,IG-527/CENIPA/2018,SIM,2019-10-28,0,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
80,42287,42287,42287,42287,42287,ACIDENTE,-2.5516666667,-54.7,SANTARÉM,PA,BRASIL,****,06/08/2010,20:20:00,SIM,FINALIZADA,A-076/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2010,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
81,42289,42289,42289,42289,42289,INCIDENTE GRAVE,-23.5075,-46.6344444444,SÃO PAULO,SP,BRASIL,SBMT,29/07/2010,20:06:00,SIM,FINALIZADA,IG-510/CENIPA/2015,SIM,2015-06-03,0,1,NÃO,2010,OUTRO FATOR,1,0,0,0,0,1
82,42386,42386,42386,42386,42386,ACIDENTE,-14.8636111111,-40.8630555556,VITÓRIA DA CONQUISTA,BA,BRASIL,SBQV,25/08/2010,17:40:00,SIM,FINALIZADA,A-512/CENIPA/2016,SIM,2017-05-26,3,1,SIM,2010,"APLICAÇÃO DE COMANDOS,ATENÇÃO,CULTURA DO GRUPO DE TRABALHO,ILUSÕES VISUAIS,PLANEJAMENTO GERENCIAL,SISTEMAS DE APOIO",6,4,2,0,0,0
83,42387,42387,42387,42387,42387,ACIDENTE,-3.0952777778,-45.0280555556,MATINHA,MA,BRASIL,****,24/07/2010,17:00:00,SIM,FINALIZADA,A-075/CENIPA/2011,SIM,2011-08-29,1,1,SIM,2010,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
84,42388,42388,42388,42388,42388,ACIDENTE,-30.0022222222,-52.9402777778,CACHOEIRA DO SUL,RS,BRASIL,SSKS,24/08/2010,19:40:00,SIM,FINALIZADA,A-038/CENIPA/2011,SIM,2011-07-21,1,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM",3,0,2,0,1,0
85,42427,42427,42427,42427,42427,INCIDENTE GRAVE,-29.99389,-51.17111,PORTO ALEGRE,RS,BRASIL,SBPA,10/08/2010,21:46:00,SIM,FINALIZADA,IG-523/CENIPA/2017,SIM,2018-09-24,1,1,NÃO,2010,OUTRO FATOR,1,0,0,0,0,1
86,42449,42449,42449,42449,42449,ACIDENTE,-6.5666666667,-53.3958333333,SÃO FÉLIX DO XINGU,PA,BRASIL,****,03/08/2010,16:20:00,SIM,FINALIZADA,A-055/CENIPA/2011,SIM,2011-08-01,8,1,NÃO,2010,OUTRO FATOR,1,0,0,0,0,1
87,42565,42565,42565,42565,42565,ACIDENTE,-16.5852777778,54.7241666667,GOIÂNIA,GO,BRASIL,****,13/08/2010,21:00:00,SIM,FINALIZADA,A-085/CENIPA/2011,SIM,2011-09-23,6,1,NÃO,2010,"MANUTENÇÃO DE AERONAVE,OUTRO FATOR,SUPERVISÃO GERENCIAL",3,0,2,0,0,1
88,42718,42718,42718,42718,42718,INCIDENTE GRAVE,-28.935,-51.5683333333,VERANÓPOLIS,RS,BRASIL,SSVN,08/09/2010,19:10:00,SIM,FINALIZADA,IG-039/CENIPA/2011,SIM,2011-07-21,2,1,SIM,2010,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
89,42723,42723,42723,42723,42723,ACIDENTE,2.8413888889,-60.6922222222,BOA VISTA,RR,BRASIL,SBBV,01/09/2010,13:30:00,SIM,FINALIZADA,A-134/CENIPA/2011,SIM,2011-12-21,4,1,NÃO,2010,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
90,42757,42757,42757,42757,42757,INCIDENTE GRAVE,-23.6261111111,-46.6563888889,SÃO PAULO,SP,BRASIL,SBSP,13/09/2010,19:05:00,SIM,FINALIZADA,IG-549/CENIPA/2014,SIM,2016-06-03,0,1,NÃO,2010,OUTRO FATOR,1,0,0,0,0,1
91,42758,42758,42758,42758,42758,ACIDENTE,-24.05139,-46.84889,ITANHAÉM,SP,BRASIL,****,10/09/2010,14:45:00,SIM,FINALIZADA,A-507/CENIPA/2018,SIM,2019-09-03,1,1,NÃO,2010,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",6,2,3,0,1,0
92,42760,42760,42760,42760,42760,INCIDENTE GRAVE,-22.71056,-47.61944,PIRACICABA,SP,BRASIL,SDPW,10/09/2010,11:10:00,SIM,FINALIZADA,IG-612/CENIPA/2014,SIM,2015-03-20,0,1,SIM,2010,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
93,42880,42880,42880,42880,42880,INCIDENTE GRAVE,"-22,9875","-43,3700",RIO DE JANEIRO,RJ,BRASIL,SBJR,17/09/2010,13:55:00,SIM,FINALIZADA,A-552/CENIPA/2016,SIM,2018-09-04,0,1,SIM,2010,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
94,42919,42919,42919,42919,42919,ACIDENTE,-5.3322222222,-56.1661111111,ITAITUBA,PA,BRASIL,****,15/09/2010,18:10:00,SIM,FINALIZADA,A-086/CENIPA/2011,SIM,2011-09-23,9,1,NÃO,2010,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
95,42921,42921,42921,42921,42921,ACIDENTE,-6.6080555556,-52.8194444444,SÃO FÉLIX DO XINGU,PA,BRASIL,****,15/09/2010,21:50:00,SIM,FINALIZADA,A-049/CENIPA/2012,SIM,2012-07-02,2,1,NÃO,2010,"ATITUDE,CLIMA ORGANIZACIONAL,COMUNICAÇÃO,CONDIÇÕES METEOROLÓGICAS ADVERSAS,CULTURA ORGANIZACIONAL,DESORIENTAÇÃO,DESVIO DE NAVEGAÇÃO,ESTADO EMOCIONAL,ESTRESSE,FADIGA,JULGAMENTO DE PILOTAGEM,LIDERANÇA,MOTIVAÇÃO,ORGANIZAÇÃO DO TRABALHO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,RELAÇÕES INTERPESSOAIS,SOBRECARGA DE TAREFAS,SUPERVISÃO GERENCIAL",19,14,4,0,1,0
96,42983,42983,42983,42983,42983,ACIDENTE,-5.6177777778,-47.5697222222,IMPERATRIZ,MA,BRASIL,****,30/09/2010,11:37:00,SIM,FINALIZADA,A-040/CENIPA/2011,SIM,2011-07-21,2,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,ATITUDE,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL",6,1,5,0,0,0
97,42997,42997,42997,42997,42997,ACIDENTE,-1.4144444444,-48.4608333333,BELÉM,PA,BRASIL,SBJC,24/09/2010,18:10:00,SIM,FINALIZADA,A-035/CENIPA/2012,SIM,2012-03-22,6,1,NÃO,2010,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
98,42999,42999,42999,42999,42999,INCIDENTE GRAVE,-2.58694,-44.23611,SÃO LUÍS,MA,BRASIL,SBSL,22/09/2010,21:38:00,SIM,FINALIZADA,IG-581/CENIPA/2019,SIM,2019-08-06,0,1,NÃO,2010,"ATITUDE,FRASEOLOGIA DA TRIPULAÇÃO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MEMÓRIA,PLANEJAMENTO GERENCIAL",6,2,4,0,0,0
99,43021,43021,43021,43021,43021,ACIDENTE,-28.7775,-55.8144444444,SÃO BORJA,RS,BRASIL,****,01/10/2010,11:30:00,SIM,FINALIZADA,A-592/CENIPA/2014,SIM,2014-10-01,0,1,NÃO,2010,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
100,43027,43027,43027,43027,43027,INCIDENTE GRAVE,-29.99389,-51.17111,PORTO ALEGRE,RS,BRASIL,SBPA,24/09/2010,20:59:00,SIM,FINALIZADA,IG-521/CENIPA/2017,SIM,2017-11-30,2,1,NÃO,2010,"MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",3,1,2,0,0,0
101,43042,43042,43042,43042,43042,INCIDENTE GRAVE,-28.32139,-52.81556,CARAZINHO,RS,BRASIL,SSKZ,15/09/2010,20:00:00,SIM,FINALIZADA,IG-528/CENIPA/2017,SIM,2018-05-17,0,1,NÃO,2010,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
102,43062,43062,43062,43062,43062,ACIDENTE,-16.0802777778,-48.0652777778,NOVO GAMA,GO,BRASIL,****,25/09/2010,16:30:00,SIM,FINALIZADA,A-596/CENIPA/2014,SIM,2014-10-01,1,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",7,0,7,0,0,0
103,43063,43063,43063,43063,43063,ACIDENTE,2.8375,-63.6416666667,ALTO ALEGRE,RR,BRASIL,****,21/09/2010,17:10:00,SIM,FINALIZADA,A-044/CENIPA/2012,SIM,2012-06-04,2,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,ATITUDE,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,OUTRO FATOR,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",7,1,5,0,0,1
104,43070,43070,43070,43070,43070,ACIDENTE,-12.10833,-45.77750,LUÍS EDUARDO MAGALHÃES,BA,BRASIL,*****,05/10/2010,13:30:00,SIM,FINALIZADA,A-601/CENIPA/2018,SIM,2019-08-06,0,1,NÃO,2010,MEMÓRIA,1,1,0,0,0,0
105,43256,43256,43256,43256,43256,ACIDENTE,-8.1144444444,-34.9447222222,RECIFE,PE,BRASIL,****,01/10/2010,20:20:00,SIM,FINALIZADA,A-041/CENIPA/2011,SIM,2011-07-21,1,1,NÃO,2010,"ATITUDE,ESQUECIMENTO DO PILOTO,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PERCEPÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",13,6,7,0,0,0
106,43262,43262,43262,43262,43262,ACIDENTE,-23.36667,-53.46306,IVATÉ,PR,BRASIL,****,16/11/2010,09:30:00,SIM,FINALIZADA,A-087/CENIPA/2011,SIM,2011-09-23,7,1,NÃO,2010,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
107,43282,43282,43282,43282,43282,INCIDENTE GRAVE,,,CAMPO GRANDE,MS,BRASIL,SBCG,18/11/2010,23:08:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",4,0,4,0,0,0
108,43294,43294,43294,43294,43294,ACIDENTE,-16.6280555556,-49.3716666667,GOIÂNIA,GO,BRASIL,****,22/11/2010,18:30:00,SIM,FINALIZADA,A-135/CENIPA/2011,SIM,2011-12-21,9,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
109,43361,43361,43361,43361,43361,ACIDENTE,-28.2452777778,-52.3286111111,PASSO FUNDO,RS,BRASIL,SBPF,30/11/2010,18:20:00,SIM,FINALIZADA,A-086/CENIPA/2012,SIM,2012-08-29,2,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
110,43389,43389,43389,43389,43389,ACIDENTE,-12.7980555556,-41.3247222222,ANDARAÍ,BA,BRASIL,****,09/11/2010,18:30:00,SIM,FINALIZADA,A-057/CENIPA/2011,SIM,2011-08-01,1,1,NÃO,2010,"ATENÇÃO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",7,3,4,0,0,0
111,43390,43390,43390,43390,43390,ACIDENTE,-17.1194444444,-39.23,PRADO,BA,BRASIL,****,23/10/2010,16:10:00,SIM,FINALIZADA,A-056/CENIPA/2011,SIM,2011-08-01,2,1,NÃO,2010,"ATITUDE,CARACTERÍSTICAS DA TAREFA,CULTURA ORGANIZACIONAL,INDISCIPLINA DE VOO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",11,4,7,0,0,0
112,43393,43393,43393,43393,43393,ACIDENTE,-1.3333333333,-56.4394444444,ORIXIMINÁ,PA,BRASIL,****,31/10/2010,16:35:00,SIM,FINALIZADA,A-043/CENIPA/2013,SIM,2013-08-26,2,1,NÃO,2010,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
113,43404,43404,43404,43404,43404,ACIDENTE,-22.9791666667,-46.5375,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,15/11/2010,17:30:00,SIM,FINALIZADA,A-002/CENIPA/2013,SIM,2013-07-18,9,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,ATITUDE,CARACTERÍSTICAS DA TAREFA,CULTURA DO GRUPO DE TRABALHO,CULTURA ORGANIZACIONAL,ESTRESSE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INFRAESTRUTURA AEROPORTUÁRIA,INSTRUÇÃO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",13,8,5,0,0,0
114,43446,43446,43446,43446,43446,ACIDENTE,-29.9202777778,-56.6872222222,URUGUAIANA,RS,BRASIL,****,14/11/2010,11:30:00,SIM,FINALIZADA,A-077/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2010,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
115,43449,43449,43449,43449,43449,ACIDENTE,-25.4322222222,-49.53,CAMPO LARGO,PR,BRASIL,SSCF,19/10/2010,15:40:00,SIM,FINALIZADA,A-096/CENIPA/2011,SIM,2011-11-04,2,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
116,43450,43450,43450,43450,43450,ACIDENTE,-23.5075,-46.6344444444,SÃO PAULO,SP,BRASIL,SBMT,04/11/2010,10:55:00,SIM,FINALIZADA,A-085/CENIPA/2012,SIM,2012-08-07,6,1,NÃO,2010,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
117,43454,43454,43454,43454,43454,ACIDENTE,-23.2333333333,-51.1711111111,LONDRINA,PR,BRASIL,****,12/12/2010,23:33:00,SIM,FINALIZADA,A-071/CENIPA/2012,SIM,2012-07-03,6,1,NÃO,2010,"ATENÇÃO,ATITUDE,COMUNICAÇÃO,CONDIÇÕES METEOROLÓGICAS ADVERSAS,COORDENAÇÃO DE CABINE,DINÂMICA DE EQUIPE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,MEMÓRIA,MOTIVAÇÃO,PERCEPÇÃO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",16,10,5,0,1,0
118,43455,43455,43455,43455,43455,ACIDENTE,-19.8330555556,-42.2408333333,BOM JESUS DO GALHO,MG,BRASIL,****,09/12/2010,21:30:00,SIM,FINALIZADA,A-006/CENIPA/2013,SIM,2013-04-23,1,1,NÃO,2010,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,MANUTENÇÃO DE AERONAVE,POUCA EXPERIÊNCIA DO PILOTO",3,0,2,0,1,0
119,43458,43458,43458,43458,43458,INCIDENTE GRAVE,-9.3019444444,-37.8769444444,ÁGUA BRANCA,AL,BRASIL,****,11/12/2010,11:00:00,SIM,FINALIZADA,IG-583/CENIPA/2016,SIM,2019-10-28,0,1,NÃO,2010,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
120,43459,43459,43459,43459,43459,INCIDENTE GRAVE,-23.5075,-46.6344444444,SÃO PAULO,SP,BRASIL,SBMT,28/10/2010,18:35:00,SIM,FINALIZADA,IG-624/CENIPA/2014,SIM,2015-03-06,0,1,SIM,2010,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
121,43463,43463,43463,43463,43463,INCIDENTE GRAVE,***,***,GOIÂNIA,GO,BRASIL,****,09/12/2010,14:35:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2010,"COORDENAÇÃO DE CABINE,ESQUECIMENTO DO PILOTO,PLANEJAMENTO DE VOO",3,0,3,0,0,0
122,43471,43471,43471,43471,43471,ACIDENTE,-23.5297222222,-46.6319444444,SÃO PAULO,SP,BRASIL,****,14/12/2010,20:15:00,SIM,FINALIZADA,A-042/CENIPA/2011,SIM,2011-07-21,11,1,NÃO,2010,"ATITUDE,CULTURA DO GRUPO DE TRABALHO,CULTURA ORGANIZACIONAL,ESTRESSE,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,LIDERANÇA,MANUTENÇÃO DE AERONAVE,OUTRO FATOR,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",11,6,4,0,0,1
